0.325|0.5562985541035104|29.013877127685138|8
0.74|0.5680842599478476|7.416053435541384|9
1.08|0.7351961179050401|4.200545865678588|-69
1.4|0.6986691944515682|3.807178554232102|-69
1.7|0.8853267333324478|1.8616827132397034|-69
2.28|0.7869756747634111|2.2510351450825667|-69
2.97|1.0838376324667933|1.1006813832749902|-69
